feature_1,feature_2,feature_3,feature_4,feature_5,target
4.612154152400364,-3.0117731192979456,3.093783983182786,1.5972270047676667,-1.3705014963556166,10.349832169711146
-12.5526704913926,4.606056236749307,14.95818013096126,1.4434416747401138,-11.488522640115278,-33.95207618895459
10.43944665922294,-5.179890827031563,-6.331193382196611,-4.160888183026607,5.207216609572753,5.40783519105964
2.368461331732517,-0.2863942274035439,-0.38979033800227003,-1.9935791544421355,-8.715035357492752,-4.7355911489670355
-10.1502252090794,-2.1672529431404213,-8.842012191736842,-2.6639850795621505,5.761479878027346,-19.618385954796576
-16.523273888783788,0.9817003260150379,-7.402036675595263,-5.535567340419879,0.5168635195276303,-41.17954569844142
16.77585842065502,1.4057032178355455,8.1505181146605,0.49321863628408635,-0.612263646395209,26.53500700436119
1.5709895534752816,0.5831972250669919,-10.168495414529186,-0.014872227499288633,-9.407336009598122,3.973549312923507
5.481537350970582,-1.1132912431066435,2.002668994040788,4.652159470898656,-11.210664193698847,14.504158598402789
2.1739066581746727,4.510870946056539,-12.662818776488987,0.28357481884807656,-3.4707247635868193,18.734037508163553
-1.629893841915115,-10.201149157009601,13.316439611245393,0.14774244963174074,-6.174637954184377,-33.87113098136506
1.265541319261588,11.496687284021807,4.450665390356013,-5.799836367348745,-9.795359585463917,-5.854931364994337
-10.90709645667987,-4.813607921199325,-1.109705896414965,0.7474469735044817,2.026878845906212,-24.45392617250329
10.439896602476237,4.595772047926118,3.0482590867648844,-1.0031218946349172,-3.4332038545941534,19.79065436343893
13.352841731196401,-7.542613509943276,-4.758017589889452,-1.2926623293583293,-9.522567510526923,9.102933111459624
29.986738194782316,4.628075957943964,2.857531163030229,-0.6771996272815124,6.457778921103491,66.07281530490148
9.955623785625416,-2.1082712913644337,8.42095887720672,0.057919992584314656,-3.7372592575375077,9.409710259063244
0.3527849416487997,-3.570791433379108,-8.530464636772756,0.2005084220113827,10.198325781789187,10.755597903816932
1.6340196477980085,-0.4156529932328965,-7.023304829471424,0.8290215983434266,-1.653194479919497,10.737710149689075
-9.967510536944507,-1.5703333218005189,7.010145348281877,1.3621055119465575,2.911059656166318,-18.331959426172865
-2.736572140585017,-9.530082341111829,6.329610054649847,-4.512379343563682,-2.4151333108551607,-41.5850669600822
-15.617897831957876,-4.633917842639727,-3.384948459673317,1.3494558507112442,3.2842417835919204,-33.40473207371347
1.1015072148537763,3.5233838966235713,-14.024848771481906,0.1410721049904762,-5.71285641284767,15.914299285884974
8.569084407724336,8.604001167048786,-4.303974619956598,5.846628603192846,-9.401270861087813,44.78560042524822
6.502569611383694,-1.0466871080859745,-10.806293139996077,0.8740347836648374,-0.8046216542558016,25.266408906391792
-24.799182343785155,3.4359974813373952,-1.3300110129388538,3.534982326994863,-6.716004018125926,-36.96031311540543
-3.416308286068141,-1.0821256604175942,1.2840452186289848,1.6657598437235275,-1.720090273298052,-6.482838218962097
1.676672930733107,-3.3637897113989346,19.47561221426847,3.9436564637181792,4.53702675366528,-0.3089761275473477
16.814963236166715,4.0178929569702575,9.46965860367922,0.6236549609254093,5.342311656059431,37.84767972963084
5.979443945213859,-1.6430047957103513,-16.051680903422184,-5.346958866711008,-5.167885151382913,4.70296578596902
-7.243052940013283,-3.8882941751064113,5.476053712833415,2.506213818835157,0.22882500552073098,-16.14540038575304
3.269739680064237,1.5754201143673754,2.4162659603488077,-0.06956812369617545,5.246977015627642,10.791440058241069
-1.7031973147219992,-7.574664240536759,0.19292744525117542,1.0047340882264812,1.2778684461981111,-9.654254590599669
11.575920531432441,-6.605000755006326,-1.5715710335439503,-0.6925417978317223,-4.845997911474672,7.420611906342226
-6.10831201014601,-3.2781392426685074,5.660157845477818,2.631526276069664,8.199489673609994,-8.798286478538625
-10.226420783946606,-3.9083519989223294,11.606380181803509,-4.5477556611335945,2.8652880611583105,-49.18711783674163
0.4022062948676325,8.966299795104918,0.04193723505018114,2.381991237141996,-4.023611735140181,19.535365561607353
18.03868767598852,0.6942414196577827,9.568933368223888,-2.196620443074038,-7.7712701517399525,19.82152582366544
1.8397067151822117,4.325728093899802,0.882505950145659,0.18668445618578722,-13.42151538462176,3.3959478162795826
10.182933683402473,9.585476087881833,-7.861629726462802,2.234935627308057,-7.393240272692468,48.19596530155956
-0.760047618943046,-5.967665337471235,0.2060377829233853,-3.513703129456599,-2.1808428660648254,-18.55443523701744
2.477668842426746,-0.9223601552869944,-5.916874156489335,0.535592550699838,-3.5722854018888164,7.344207112540963
-10.498044982788969,6.649713837402254,10.879023444316223,-0.20347100697509213,1.716366300933485,-21.081035336541078
7.9250237223788105,1.9180099438056657,-4.899342928101325,-0.8142605409656298,6.924581839139815,22.202409978405157
-1.4394416276027933,-7.9731541799444425,12.81962847656708,0.00021813502849241234,3.7668310083627623,-20.91156717353711
5.121096209124479,3.3417190446961014,-0.9466193802245207,2.084417039798865,2.562696959052237,26.143804431615088
5.569205880571979,-0.19750680961911835,2.4310327894458683,2.448529698457401,-8.323814507267013,15.27396115352333
-8.40775230391637,-6.333358791152879,-3.93368309974957,1.2914767191928582,18.03407013966752,-7.605482449960448
-4.243633331840186,4.38401543874004,-6.203568261949374,2.296458533168217,2.7029264122045076,9.996033584092071
-10.489591070134347,6.527366600595986,-12.40304950109097,0.5957870250054289,4.04093882957063,2.9839999771973718
2.6687867964457377,2.192328512686591,0.22355033493235923,0.42220308197337875,10.18906017740645,15.235439821862004
-0.7808631115117031,-2.9827509081091512,-1.7263132906032428,-2.7939888821126164,-15.519288396428902,-22.97369808402206
-12.757323753157866,9.622284720826755,7.696107027942848,2.324146943662413,-2.305955695670922,-10.307428930849852
-19.12771045043441,-7.273819774708422,13.776685137929016,-0.9381225180446632,2.471675855656462,-62.02782811897482
15.87733752514187,-2.8365550396230743,5.475901360545101,-4.38630466019258,-4.7992501265699214,5.753807324222944
0.9962462901815329,4.128292931506798,4.246408211311473,1.7033889773171387,-4.4107264904576144,7.305467387696449
-3.96870249910539,7.867476420870146,3.959178998784631,-5.548364957050419,11.773158944917828,-4.5435529730955
8.874230178762131,-2.7409642386165145,10.22730095511956,-3.706878490225426,10.421096410658013,0.4293193899850586
8.983911005640653,-1.0975203434800607,15.000521012011886,1.0796059235381348,-0.27139716284797627,7.059630457127981
-13.672248949884075,-2.8676001345000692,-2.446139955233876,2.6031991564171393,-1.286442850455845,-25.760520128820176
2.4743037807778876,-0.7476216915038714,-1.576316866862095,-0.27372429935614195,-2.0162799254930865,5.5581713541426465
1.5153885386557786,-7.179389284950761,2.4557348579343814,1.984454625120684,2.7787200805640104,-2.3060550169055705
12.867550471779502,-2.470294824643721,-28.485988042068637,-3.290879000234045,6.894690893149888,39.45706246367961
-0.6514405755080505,0.2612080637639914,2.887345135576932,4.006973075741612,-4.320851141522677,8.923341961166818
-9.059333374286942,3.8397304221893735,-18.11207055684025,0.5088809802642125,-13.046072419247785,-2.4606870223382775
-1.3652411301783516,-9.721619166343379,-7.866182804423495,2.827222357718211,-3.48829545302085,-6.429856571021613
6.81033101526742,0.9764104160927439,2.8869608360807804,-2.3600234897390973,-1.5276321086309959,0.5078948530567748
-4.497238678612642,4.57858784919614,-4.979294281825358,0.978640890767102,-0.5666094448859214,2.4824635945653575
-12.373130467162385,0.8812120477653718,4.817384069728784,1.4475647611832387,6.191638558055699,-20.367553120879112
-15.040842148434441,2.7716726141537924,2.3557930628225354,3.612898786438138,7.260477978533489,-16.535498875629756
20.26747506605247,7.032178211298364,-4.651077157625435,2.623729950814249,-6.558980833384501,57.17189973958252
5.810810625733932,-3.880652152265718,12.946600296422506,-0.7208159551368007,1.7195432468833896,-7.372127370752203
14.85280210710779,-1.5231235596296089,-7.314141850561805,4.932863027392029,-3.3161373528999505,44.79635268146814
-8.969757333819718,0.5486593535274474,-9.300837438923816,0.5467512875806673,-2.0303376525285888,-5.956455428084366
-19.20538203496448,-1.6267992053575164,5.009502590757319,-1.2644955649665819,1.1585308090845163,-49.31004751251995
10.50075343733518,7.7511549272213465,0.4760118881391228,-4.013521685198607,1.1460228779680113,18.998355527197067
4.943156219411845,-2.3090515406564913,-14.419663941870631,-1.1225653093826793,-0.8757293284160483,14.954418619618565
4.516707521490956,-5.52041380721734,13.233103856381208,-4.6532714686056345,1.6924170013214541,-21.899187262481004
12.672128335348775,-0.029297004030310356,2.247374777558332,-1.7770054595895828,-10.42626871562106,12.191033366572102
-9.839803864455924,-2.0465743104287433,7.477986705736099,-4.265632932251551,-3.416280632958803,-42.55995354853624
-6.99548311010663,1.2933436261956686,7.8387547284208985,-1.3770790568475202,3.87528226284532,-19.629791701031525
-12.684447444952752,3.409437288693483,-5.111918946799417,-1.879898114846365,-8.248040144125012,-29.376995616244805
-8.967766075153506,0.014143336688327825,1.884660258123348,-2.513115364569162,4.269085251137421,-28.476337057144008
22.94385991639919,-5.156230553523239,6.759467153279916,-2.858473778215014,-6.708047547502353,18.69649195965122
-7.763469804346283,8.01673297772345,-5.826677731039854,-2.3151228818737954,0.02222337876482648,-8.81639753994065
-7.285814775677429,4.83095460744701,-6.869998361125393,-0.013597073065648545,2.008534602415449,0.7569173538306218
-7.631071017050094,-3.9145625738331216,-3.2577100723311876,1.282013186309789,-2.273291331506641,-15.385592866800547
2.293790883395419,-3.427097789731086,1.7970059999085235,0.04119771507282319,-5.725315934921401,-6.9767315214820655
-18.42833945974888,-2.997919928699689,14.740768884844528,-0.8322766297575821,-16.388444772656143,-65.54366679530685
-13.53776975444272,8.826244136447631,8.42582488887041,2.5976634778664085,1.9632494455264136,-9.167316811214004
1.1236809724942127,-1.2296457354222667,1.0657380856950247,-0.05660523459827478,-1.182555563848315,-0.27786032511838155
0.6992786828480958,-9.009722508943659,-1.4008897456700191,-4.722807501005719,-1.3535008907765091,-27.39518879541854
4.578379916434979,0.7740214140633201,2.0908485405391724,0.674495002531371,4.476309130824234,12.450189914227666
-9.347321697008187,-1.2553678077278805,-13.56383275020128,5.593304135896746,-7.151841515690389,2.0700404273647215
-1.5338992996451652,-2.2970512438346735,2.592082421574306,-4.388805346193141,-2.054912976875277,-23.84008055431652
-5.530734113600935,-6.782157647073061,0.3348427977359684,0.764601708155453,1.4347686269696727,-17.118657753907176
1.7101558720785865,-1.1834875874055464,-2.85051491868271,-0.27078683179627444,2.8560956300685305,5.140755334451514
-0.3275841125786858,-3.8858502743627903,-1.1924636540470064,-1.4252913010945962,-8.156901121000825,-11.595907789320957
15.335686291810887,2.0709545218121743,-7.0731564490304635,0.9340039318351975,-0.33152417311276383,46.72581813763012
-7.6472751601798326,0.5143117152146236,-9.51834456235077,-0.6186824378777344,9.482652073087431,-4.310774348092587
4.4025666014550815,-9.958919225892007,4.115728008200914,2.4338779679944675,-3.4389372414553243,-6.470087143275023
8.003640383099327,3.902915067188633,-4.359475738378253,-3.611588017474423,-2.9385180516889475,11.33096984982993
2.951843008004586,0.6376040171654747,-4.772397832037411,-0.5674087124332173,-3.418976645563376,5.695972633383629
-4.003887314037177,3.3590205416470873,-1.3461087377580447,-0.6704033861071144,-4.707590482463942,-5.79806371876804
-2.6509156822316933,-0.013095314473511172,3.269507597759583,0.5962865808771525,-0.17478400094521282,-3.033698669827097
-1.7973604440362914,5.957905020149614,-3.224694337011866,2.1892063813377143,5.002666910429892,17.152049341705478
10.906175855818143,-7.459712725085726,-0.3108554034403907,-5.539619593293209,10.078060247194843,1.5630248742429425
18.499496091800317,-3.6908273657824218,-7.575956407523675,-7.609009310319754,-6.447153227391329,11.82088762928395
-5.189832111276945,-0.6102545914387235,-8.485646039827403,-0.6669759041053416,6.896023822424368,-3.254016763676361
-8.015418867971245,4.795644240961872,-2.258562954705719,4.5642809087405976,-2.9574761754249748,7.384260962990881
14.344280070573024,-10.083474527950298,5.450483468023379,0.9726106614188703,-6.966624224451558,7.061369802153063
4.226545500273406,-0.40384702016803575,-1.077801508406163,1.868184246147711,3.9780615003633555,11.506522811662604
-0.5486064601182545,-3.7811094034971577,6.884719268989128,4.566388764395042,12.467139389125517,11.16443478493745
5.666827798226174,-1.7387601362111025,1.5146516610356053,-3.9779625684077473,11.58198410152903,-2.0375581387398576
1.0601429198076842,1.817189901017797,3.3684314573422527,5.210633119013353,-1.5802068624142218,17.12405419023784
0.8913806655893712,1.9364627316677432,1.7182849506738302,1.6350979307867153,-11.278937497058648,4.78410599320323
13.108641751735014,-5.055149157774891,5.254433828959269,-0.1591247298586017,12.163796286489987,18.89328276638918
3.5594123068251946,-3.812930689009914,11.614625045743027,-5.78283116729842,7.945833111900809,-20.28850838705519
8.48763253974086,-4.004783551389295,-4.1212576539225685,-1.2655035754037578,-0.726049564221626,12.866545324156082
31.166266746582973,-0.47264996199244014,-0.5659290907868528,-1.625053890239705,5.074804718277729,60.469415709299625
3.546893799399018,0.1148537256655992,2.6694927402757607,1.5569200109387227,-4.776954267451368,8.04574286899951
3.7746068892409994,2.485783252716593,9.743785422741237,-0.8458632201327636,-1.22739627251528,2.6437867773481964
-0.7339566479745313,-5.220521105415167,4.399275540217764,-0.7551973675486188,0.7332261691921763,-17.49527067996487
-5.414815246046963,0.6069145119844441,14.014147069875259,-5.878244688987449,6.842624027160971,-35.03777360382836
3.911929052286643,-3.0160107020094893,8.030066938219255,0.5400395600690637,-3.2442877965154815,-5.615535417148828
9.383496754771596,4.015697692896829,1.0691015444214063,1.143238157910957,9.442450892814882,31.115311153222247
13.998128945410533,-6.1729680092421155,2.0431127249546304,1.7567957753641816,6.91861251403853,27.61909052784251
8.56232939868499,6.981806192391073,-7.526341813049882,2.2480733665353108,-10.811934554439082,34.368990930781216
-12.31713107587722,-1.777706367667542,4.168902061236645,-0.8732484840327166,0.16742763637628724,-35.82932575285223
10.30053461428307,3.0765477402807653,15.563581488501963,-2.6806885558434144,-3.4165927797720554,-2.30077363526166
-0.05382557469428022,3.7377640335349014,-9.704976660137193,-1.2531680998724566,8.278122912665829,14.864812611135443
-7.184840109343616,2.798483329694797,-17.499662130720917,-1.3329115311822464,4.160260983461594,0.13799713961710203
18.228524945977355,-3.774088917079464,18.37433593805003,-3.854934271243127,-2.689604397938756,2.5497850778541045
10.369358595350516,-9.896379949344501,1.824955388941439,-0.9571900573413825,3.4814072576637543,4.030966055283613
-2.2253700841388895,2.610983532433895,5.2170572332056935,-3.3674518814306524,-4.754483376125238,-16.561071798997
18.669450898708792,4.019436814806043,-6.074078574760214,-4.470238147408153,-0.9569402011235582,36.061225529380145
-8.40720793488519,-7.675072621593474,-0.31945190000274587,-1.5490987797974034,-0.8640460680677282,-34.66871181124369
-4.536856618595651,0.7582509928816425,10.288532496277197,1.382278349851167,1.3416179028969064,-10.409628415458647
-7.166815002581432,-6.719024671748811,6.437611902932641,-4.147940186780204,-2.8424787089350843,-46.0651655343739
-11.185321502132002,4.979699459936022,-3.7373004264512617,1.9171246576523049,-1.2208224399543979,-7.093091185106536
12.268291396197725,5.801525297132169,10.117934584222619,2.364423637425415,3.699520581555717,32.74918348005529
8.293582940193794,-1.8381205685002495,-1.486841681506484,-4.0003741246509845,-1.8252848665360042,-0.2853947050670955
-9.942864051780294,0.018009410559782862,2.237771982676836,-5.961500609747307,-2.689383275841511,-42.34215316491045
-6.3293107510503805,10.882998860845003,-3.0995788430122238,0.8725275117978653,0.5625682993981866,7.327810886233647
11.248539564118861,0.3976545267051874,-10.613387151760202,1.3642164693344423,-0.3709711338122154,33.97049467390988
-9.548429123271463,-3.890802323505163,-4.394858262727534,-1.7239976843551115,-4.9356203811721455,-23.738884578630305
-27.54082221896826,-0.5614994337171387,-9.189562936092067,-4.342188875038518,-0.9610822523192895,-60.36969983642826
-2.6451922452475922,0.11662006301653123,-7.588256372599835,3.571738117360196,-4.1906569304737715,7.923036010250455
-13.050681305059747,-7.341613670862369,-1.9335026648877414,-0.7649415238710633,6.295290684395054,-32.45331251792663
-7.505176554855457,-9.55085212109429,-2.7063113457214514,0.7138660461918791,4.588816691883343,-23.320311543386314
1.792498508085797,4.534726507722352,5.489862382375122,5.036088363925145,6.591558040785367,20.733990753136244
-2.3000827119837646,-1.2562710847664764,-3.3919255370297585,1.221832429444261,-2.8715823618849563,-3.1673175851024027
4.384072983982755,-9.426149626626817,-2.644421246397438,-0.15246138420893857,-0.7779631653067682,-4.728967034349843
5.300067773613717,10.060197633223122,2.7279755198833135,0.5466111704107344,2.024491337606746,24.948327664827588
-1.4955678459048252,8.860438930301385,-5.803233182029796,-0.7597874404059152,4.872458257211738,11.893480323787312
-8.199326168941214,-0.31102884074180925,-9.299305301383203,4.400664697614014,7.931613456335288,6.436963893107121
0.0648820858182467,5.054812668357211,1.6964923906945906,-0.21248458180201096,0.8744349334278103,7.085511811728466
-2.018309729081512,5.012632965959356,5.856997097055952,-1.8117010817430823,-7.681153122753745,-10.26659919087841
3.2855613940708297,4.954622627725078,3.053351148696628,-2.0749095372047575,-8.818331009859945,-1.4165747171762684
-3.1454239787920395,-5.339687730883936,4.76441042366001,1.6163811820545726,-8.234604764268429,-14.71104674825197
-13.715947933907678,-5.517475995803045,-12.123604450041292,5.189419904460497,-11.959549830795527,-17.780552071053148
7.033303356395384,-2.7276832429142592,-2.208725410833025,-1.2683403600792182,-6.282850984570704,3.1555199644405114
-13.063159377510969,-3.550281014949743,7.9285375729382945,0.899342567886032,-0.01263585890860368,-38.067565937409796
-13.133740857611539,5.7867680200413885,0.8777088442990116,6.613701740520009,-0.9317190588854588,4.614028935960354
-0.2041406684437511,1.6981557175606934,-19.390116149290673,2.42465869904914,-0.9191872402007433,28.279401748728688
2.7699910925007254,4.810312415107298,7.472626172329156,8.505908074110986,3.900096443634066,34.464140046779654
-26.3557622568888,5.087813186542158,9.692017763629318,4.976024515466553,6.2477532616023534,-38.44106734175581
-14.242872788138918,1.226094924477733,7.940022299100205,2.101506284726911,5.090827963245216,-25.077587297717145
11.703169561553926,-0.38012489980664765,-12.92009813362892,-0.7554707448412501,-4.643049617463394,29.012940998947386
-16.837804558864196,4.598274629692226,5.402831147127396,-1.339644773223842,2.241176292980202,-36.8904013304492
10.826789218631012,6.860465388640376,-6.056384954039426,-1.6411393715642202,5.754871695864871,35.11157291274481
-15.080277679471267,-2.7510231654125388,-4.368687919745633,3.8456818605733485,6.609793965489864,-15.51655175516005
17.696575733416168,-0.4119840975145394,4.392061281782657,-1.7592388189320303,2.1541587868572805,26.986671174756992
-4.689802012458103,4.6621279398506115,3.205988863517206,-3.2117521894222776,-1.9926425872311597,-14.779712825414203
-13.208979510263726,0.005342168824228562,1.6863312674204027,0.4954282407832901,-3.9053092110381304,-28.331173689303967
-5.7384509162856014,-0.6357321457536433,-8.09544364838115,-6.236583091224567,5.5622194774771065,-21.00328103693927
-2.6241465616225024,-6.946766878466153,-5.940685499113931,3.9635182996720486,2.6033571035024856,4.560158303865176
-4.4779839356748035,-3.9767713979984136,6.42171811906229,2.1792036533815793,0.7571748962819472,-13.746780908089702
7.989891377075649,4.412649376377503,5.6547414168701655,5.517746802220574,2.30989997552762,36.65641930508267
6.063687494111299,0.35596560800141347,-1.2108146922607639,3.1919764426031523,-4.76864222977712,22.195315134377317
-9.35682842404913,6.302110544900592,0.28156634484938764,1.3917834425576163,1.9559900460071677,-4.703226283833403
1.2803406868372071,6.291945313783472,3.8686862438597225,-4.048079914876178,1.3744251264781726,-3.4245079439343966
1.4391926860101547,-6.588163649734814,-3.804125872781419,4.218436046892728,-0.6627370387658774,9.94793430739774
-10.648852280908264,5.66561021002474,-4.686409314128075,1.5950501511991821,4.877395063789851,-2.2972315595684356
22.030881592922384,-3.883853277055608,-1.0062953571742892,2.643473861913749,2.319315826993826,50.20145957878362
-1.904256380616204,-6.113838565791165,-7.683601915393908,-0.7056012590822065,3.0391785010911887,-4.78201512257501
-16.949426832103804,-1.3788713952226985,-3.821450793885369,-1.8154893102112004,-3.514981517538294,-41.57996703850573
-6.024757043315896,-3.0399065259282136,1.479199941210224,0.3860159506956356,-0.5072657548310984,-16.481923899522577
7.4208097954599825,-7.535535967649503,-1.30702111834057,0.2923140440088132,1.2418703826632884,5.851519011428954
-2.1205424244469646,2.1971279811622306,3.0105653699850548,0.6954007044909379,-1.4763586589736382,-0.6958234246313337
9.915872333416312,-1.8220766857585664,2.3189283718949607,0.765856524471253,-2.215545307986197,16.816388675168657
6.885838947580254,-7.178388303169917,-4.946515793055984,-2.4421640383169607,0.0998868782095679,0.38466654049669635
-9.883068110883066,3.4944814006825426,-2.3144613542234853,-0.5869659067149137,-2.7145890339551726,-13.655253840247477
5.672991337369478,1.9226106698374659,5.068850368790878,-0.6585299966696884,-10.087521733561156,3.979436966231747
5.545811518723135,0.8824381228920298,5.696501466309074,0.7597082455177664,-1.6341223964111964,7.549953125683542
12.544582473401816,2.617845980154494,4.524214710778063,2.1897310660142106,-11.645109203641658,24.590311394587616
-8.532220222607513,1.7458259593621563,5.752506153864565,2.082632513872775,-5.3831622246591895,-12.31010905936746
-10.577370941353353,-1.4671180694667791,3.8430869688818103,-1.0868507533671867,-0.9370397517435406,-30.227064911912144
-11.604449897105457,-3.968447111322418,3.70404196694184,-1.7221984788794053e-6,-0.9567713192770735,-30.404402520538127
-1.1009069875288644,0.5998215985861436,-6.192552875321415,-1.9062267850795394,-2.298938868789905,-2.8609626613498698
7.6277191320691085,-2.2492102668111107,-1.5860582220438486,0.11925524028800051,-2.7591399589939325,11.004369100354289
-11.64659599941556,-1.3861691763285533,6.213356023454955,1.1605303942504186,-1.351986417031953,-27.38942522788917
0.5696967907969771,-0.9023203842359007,-7.617014668382729,-2.2113981442664805,5.348481697640323,3.945437638025613
3.9015370217688554,-4.0670505267709185,-6.820028242538158,-4.792667734988573,0.0694520394921493,-8.079639684204905
-5.380003833935084,-3.8318145190498902,-3.2947210880548727,1.7038496235159144,7.797151078072642,-5.723500861771599
-10.278989263546945,5.361765663177285,8.043489105838045,-0.669112196133328,5.6295373449715385,-15.616990040251036
-20.185038020973316,0.4824343828781897,3.1649552589875634,4.725144816539135,-10.599223276640414,-33.68309057968643
-1.2195744012970753,5.671729855692616,-10.326941569732357,2.3576160054480173,8.661729160217265,25.271989864164265
